actual,proposed
-0.08470607548952103,-0.08470607548952103
-0.08530968427658081,-0.08530968427658081
-0.08530968427658081,-0.08530968427658081
-0.08611448854207993,-0.08611448854207993
-0.07453195005655289,-0.07453195005655289
-0.07453195005655289,-0.07453195005655289
-0.07487621158361435,-0.07487621158361435
-0.07487621158361435,-0.07487621158361435
-0.08802631497383118,-0.08802631497383118
-0.08802631497383118,-0.08802631497383118
-0.08659665286540985,-0.08659665286540985
-0.08414580672979355,-0.08414580672979355
-0.041945382952690125,-0.041945382952690125
-0.041945382952690125,-0.041945382952690125
-0.04153110459446907,-0.04153110459446907
-0.04153110459446907,-0.04153110459446907
-0.040184710174798965,-0.040184710174798965
-0.050395723432302475,-0.050395723432302475
-0.050129786133766174,-0.050129786133766174
-0.050129786133766174,-0.050129786133766174
-0.04893305525183678,-0.04893305525183678
-0.031100187450647354,-0.031100187450647354
-0.030754629522562027,-0.030754629522562027
-0.030322683975100517,-0.030754629522562027
-0.030063513666391373,-0.030063513666391373
-0.011260980740189552,-0.011260980740189552
-0.011228528805077076,-0.011228528805077076
-0.011260980740189552,-0.011260980740189552
-0.011260980740189552,-0.011260980740189552
-0.018266586586833,-0.018266586586833
-0.018266586586833,-0.018266586586833
-0.01837187074124813,-0.018266586586833
-0.01837187074124813,-0.01837187074124813
-0.009192216210067272,-0.009192216210067272
-0.009192216210067272,-0.009192216210067272
-0.009271006099879742,-0.009271006099879742
-0.00932353362441063,-0.00932353362441063
-0.01404467225074768,-0.01404467225074768
-0.01404467225074768,-0.01404467225074768
-0.013729945756494999,-0.01404467225074768
-0.013729945756494999,-0.013729945756494999
-0.009403049945831299,-0.009403049945831299
-0.009403049945831299,-0.009403049945831299
-0.009128106757998466,-0.009128106757998466
-0.00890815258026123,-0.00890815258026123
0.0050948807038366795,0.0050948807038366795
0.0050948807038366795,0.0050948807038366795
0.00487197982147336,0.00487197982147336
0.0046331570483744144,0.0046331570483744144
0.004489863757044077,0.004489863757044077
0.004489863757044077,0.004489863757044077
-0.0007196829537861049,-0.0007196829537861049
-0.0007196829537861049,-0.0007196829537861049
-0.0006978744058869779,-0.0006978744058869779
-0.000654257251881063,-0.000654257251881063
-0.000654257251881063,-0.000654257251881063
-0.0010989252477884293,-0.0010989252477884293
-0.0010155246127396822,-0.0010155246127396822
-0.0010155246127396822,-0.0010155246127396822
-0.0009762773406691849,-0.0009762773406691849
-0.0009762773406691849,-0.0009762773406691849
0.0046471161767840385,0.0046471161767840385
0.004240810871124268,0.0046471161767840385
0.004240810871124268,0.004240810871124268
0.004037658218294382,0.004037658218294382
0.004037658218294382,0.004037658218294382
0.003494016593322158,0.003494016593322158
0.0031275113578885794,0.0031275113578885794
0.0031275113578885794,0.0031275113578885794
0.0029564753640443087,0.0029564753640443087
0.0029564753640443087,0.0029564753640443087
-0.001486318651586771,-0.001486318651586771
-0.0013180561363697052,-0.0013180561363697052
-0.0012199030024930835,-0.0012199030024930835
0.002509163925424218,-0.0012199030024930835
0.0,0.002509163925424218
0.0,0.0
0.0,0.0
